F_HF_cp_plus_minus,F_LF_cp_plus_minus,P_HF_cp_plus_minus,P_LF_cp_plus_minus,RR_cp_plus_minus,dia_cp_plus_minus,pp_cp_plus_minus,respIntervals_cp_plus_minus,sys_cp_plus_minus
-1.0297118415560043,0.7983480841982153,-0.11926338827274581,0.7366883919179129,-0.12098536968832527,1.5888525367656021,-0.8119808874241239,0.7439858406133649,0.8834382524321526
-0.35691998983379547,0.2373406500068127,0.007159886533388988,0.25540270546968996,0.044520845400022394,0.33663659346979813,-0.07051230210883848,0.2984370171591858,0.295107356447443
-0.2791839642568739,0.17393919384638892,0.024074306478369282,0.22839460571072787,0.08012699652881765,0.19030625733273326,0.018503143838489687,0.2423158562375525,0.23333222795514166
-0.2791839642568739,0.17393919384638892,0.024074306478369282,0.22839460571072787,0.08012699652881765,0.19030625733273326,0.018503143838489687,0.2423158562375525,0.23333222795514166
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
1.0620501206523476,-0.6096676771275759,1.3508198063156027,0.4901749424156489,2.1277351872165644,0.709175107273482,-0.17634506965702673,1.043129898057154,0.3918953783603457
1.4673951801988023,-0.7490866885559261,1.4740328200149904,0.5293120613316726,2.6461635749079564,0.5660022317175488,-0.388955065484514,0.8138829985077521,0.2005366518373682
2.0015476712425584,-0.9518455124901927,1.2615258412256727,0.6505054205602808,3.0222966412900076,0.10989318123593275,-0.6538640812359575,-0.18403093100998383,-0.2062058906813088
2.334891361213905,-1.762912260168416,0.314243740172871,0.9264106008394256,2.598015411880133,-0.1001757739382912,-0.5754849178148033,-2.1434265535103365,-0.4348694648264325
2.3359083437003427,-2.4539115012849226,-0.31107280135832277,0.931873227286704,2.0729297957274384,0.1633366345643055,-0.3333401173327464,-2.8727325114015825,-0.3445520053855209
2.302032886370863,-2.800868336556719,-0.6153810902559951,0.8556215839571778,1.7528019817847151,0.36229548249436233,-0.20081085678208127,-3.087936931993226,-0.26136826913201294
2.2115861992017103,-3.3442001796636363,-1.1526502931219873,0.5423469521646395,1.0508237798675863,0.8099785931860727,0.02821694185103257,-3.176234297514677,-0.051668560878446484
2.152965392273713,-3.483358211845995,-1.3568543974906526,0.32976094391900274,0.6932246587772274,1.0309071491243973,0.10684200850160314,-3.057954084196158,0.08143633741979926
2.0870750171040817,-3.4880888219297037,-1.5128499813867127,0.09902185361917785,0.3617751768300091,1.2203521900704848,0.15002374944019806,-2.8725725673307845,0.2139835498733236
2.0870750171040817,-3.4880888219297037,-1.5128499813867127,0.09902185361917785,0.3617751768300091,1.2203521900704848,0.15002374944019806,-2.8725725673307845,0.2139835498733236
2.0870750171040817,-3.4880888219297037,-1.5128499813867127,0.09902185361917785,0.3617751768300091,1.2203521900704848,0.15002374944019806,-2.8725725673307845,0.2139835498733236
2.042657395734147,-3.362092108639502,-1.6167004414538073,-0.1352072563443435,0.04401990538446217,1.36975508942528,0.16479636716357057,-2.6157870260414606,0.3549515796951089
2.267062162803313,0.9291212317536727,-2.101254877309163,-2.0302252648067824,-1.0187247294497328,0.7737943267784094,-1.0074895072679693,-1.8501236237289609,-0.06848918267648306
2.1232778390136158,0.8570639888619981,-1.9777800101757872,-2.240713049224916,-1.1975928384916377,0.68206493111635,-1.1501071182747828,-1.8887876184281813,-0.19230410017995367
1.736106833742047,0.5791266155322692,-1.6418530640642863,-2.476003587443127,-1.5467858705557078,0.5130870168101814,-1.2969079770276524,-1.7913137719501964,-0.31953774177209526
-1.1132238453223122,0.4347497682989367,0.820527062229554,0.6815520197340388,-1.796352308383233,2.21582272758435,0.9704871260371307,1.1164631173937887,2.514510158942808
-1.9066943195714197,0.3725704583093429,1.5125637144522022,2.008960228738236,-1.738048435330763,1.442832031353965,0.48818986277427234,1.6337134738306722,2.259230085442184
0.47575303689208015,-0.9631418805998377,-0.940568577131152,0.20159157819772255,-0.8066712244331957,-0.8914289435713589,-0.5541808751225049,-0.17394911331889312,-0.9656164938091227
-1.016928320399853,1.26406425644781,0.7907988796261026,0.5622303342998808,-0.2461130494695508,0.07520750706525643,-0.057865005684958365,0.09060250174341496,-1.2449946930851392
-1.2074795945566386,-1.1421636974942433,-0.13944599328519652,-0.5534156661848144,0.5461360921668967,-0.44005694609300905,0.13444236109754734,0.4069373424015444,-0.17955726080709689
-1.2074795945566386,-1.1421636974942433,-0.13944599328519652,-0.5534156661848144,0.5461360921668967,-0.44005694609300905,0.13444236109754734,0.4069373424015444,-0.17955726080709689
1.8773123352835626,-0.5853538830631214,-0.4102105970868876,0.6056950382484776,1.9509306190082274,-1.1080886218040922,1.3687954103115945,-0.3561279410889385,0.19533924746627232
1.1303027416214142,0.09839881582075503,-0.051977586725759875,0.28156120369156146,1.6723341669513458,-1.0849626306349847,0.8330789459159731,-0.08730889788024869,-0.05840490587516431
0.06940893034584306,0.12258101409371708,0.05463872207469288,0.1856733683276687,0.4960579411814195,-0.33199366378052286,0.3143050000152835,0.13162622031756746,0.0625008361947038
-0.04776105668967437,0.1148321948271297,0.06767634555277535,0.18129271974708683,0.32151516771351785,-0.21090744086358118,0.25471021295530827,0.1380526391975106,0.0878084644155126
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.20071809385378675,-0.02997923919611797,0.1231561164182282,0.11690741631138514,0.29677481581999443,-0.10634808998200775,0.19631617931396442,0.11790955344597451,0.02399810799251443
-0.4861030660052273,-0.6999099191144638,0.3121952783508713,-0.1978240964930605,0.7486211425674868,-0.10312632039080853,0.0021746555003300115,-0.0679912249544256,-0.4451806257538974
-0.4861030660052273,-0.6999099191144638,0.3121952783508713,-0.1978240964930605,0.7486211425674868,-0.10312632039080853,0.0021746555003300115,-0.0679912249544256,-0.4451806257538974
-0.7354497063496692,-1.4470929479219714,0.4729928436988566,-0.5372772251237098,1.2082454207693907,-0.06846835856178082,-0.256170525399091,-0.307131982339528,-0.968073521003476
-0.96423959709059,-2.449417341684197,0.619567563271931,-1.0079097767379332,1.7581348287440801,0.004502637956770532,-0.6741260642775474,-0.6719462788824226,-1.6586812910342776
-1.024368979791727,-2.9966874179969514,0.6453900431302136,-1.2583826524821289,2.0149778560325355,0.060010037969752794,-0.9347684488822969,-0.886079480715732,-2.018191278135678
-1.0171029709381791,-3.5208777206019013,0.6378734632608062,-1.5151664482253753,2.2129897553288704,0.14536242990759465,-1.2255873792580005,-1.1089415944719738,-2.330391369582986
-0.9334518283274091,-3.9721808517007178,0.5809510850340739,-1.7293260085365987,2.337783169511812,0.26943494851127175,-1.519265174869013,-1.3406129032671248,-2.5470519981649464
-0.7634660288234447,-4.300515914769281,0.4846145050536397,-1.8886267205987386,2.3522282212923207,0.4367181382503405,-1.7961351318968426,-1.5493298317303716,-2.6277458039064783
-0.7634660288234447,-4.300515914769281,0.4846145050536397,-1.8886267205987386,2.3522282212923207,0.4367181382503405,-1.7961351318968426,-1.5493298317303716,-2.6277458039064783
0.6832721724476521,-3.2473866160384754,-0.2698877723570379,-1.7788777686017712,0.903426130066392,1.8573544106937911,-2.381079797028638,-1.7386500816908306,-0.7221421107947683
0.6832721724476521,-3.2473866160384754,-0.2698877723570379,-1.7788777686017712,0.903426130066392,1.8573544106937911,-2.381079797028638,-1.7386500816908306,-0.7221421107947683
0.9305491630691217,-1.7243152935729043,-0.34870283674961805,-1.547571690891232,-0.06220259648569,2.4328780992709915,-2.1205313972335103,-1.2933387143239616,0.6018142384403017
0.016595270993729986,1.406550923517844,0.23894302042495882,-1.1726178358629993,-1.7119358837776912,2.6209694764992237,-1.1563760635650908,0.022936453452418893,2.195006012549684
-1.3971223166028295,2.690671573930345,1.1248408869077358,-0.6045189991544766,-2.240660605551226,1.9424913096582757,-0.5068238990314134,0.8361158138527095,2.067525199058338
-1.8512491377238738,2.8537737885895997,1.4506916068317866,-0.321404351645419,-2.229002459414679,1.663736322503937,-0.39291947946611183,1.02610285988792,1.821292002759095
-2.77029597294506,2.728985054040667,2.32411592051815,0.5567674658460137,-1.6466417723712419,0.9199768787915921,-0.457335811811544,1.3310260737280726,0.7807734668766454
-1.365226464288628,-0.9479263739881564,-0.49230741998214417,1.1827921511523067,1.1052258212626864,-1.2592717115999077,-0.820511788970158,2.0856663108209212,-2.4345313914127904
-1.503575722383123,-0.9683216203050102,-0.32665091778315025,1.2590634049236713,1.8217673769889657,-1.5810160113402667,-1.669244559899542,2.3636051862667355,-3.050121353995761
-1.5180408762173387,-0.9320541079058678,-0.30995215042471475,1.167191626914393,2.1205640799388545,-1.8836102995123496,-2.008346395747859,2.384719643883197,-3.3648638979876058
-0.8892692337520455,0.085398767704756,-1.1875055833679558,-0.1479194596357036,1.9021546347704368,-3.854304896770397,-2.4723523021347837,1.1152355481251575,-4.479107663452505
-0.8892692337520455,0.085398767704756,-1.1875055833679558,-0.1479194596357036,1.9021546347704368,-3.854304896770397,-2.4723523021347837,1.1152355481251575,-4.479107663452505
-0.5338683695491836,0.48709670684285955,-1.3974060137560127,-0.4312041758421976,1.3557198083565762,-3.7078798763266527,-2.1393849430037726,0.531795536300198,-4.079584952164445
-0.3632950463090628,0.6271520032127896,-1.4106648549388854,-0.5074977179419353,1.103508626570702,-3.426793634264865,-1.915939878697075,0.30299550739339937,-3.7116454975631856
-0.13507014969567796,0.7523590972514677,-1.267993771099398,-0.5172168087309327,0.7030017475626944,-2.606098802420228,-1.416218874577843,-0.03247446459581136,-2.786970807786723
-0.07394438998801671,0.7445303319502239,-1.1393734666574626,-0.46921262575758904,0.5569828308005562,-2.152419924100482,-1.1652177688536312,-0.11552413596280482,-2.2996081813372666
-0.04114845175342707,0.6362845446106632,-0.7960293547972707,-0.3352150118017314,0.3691576517082725,-1.321335088262722,-0.6842854815308991,-0.13779342427753002,-1.3990633190100499
-0.030399907367483277,0.5600075676967243,-0.6472232996375775,-0.26320088523376617,0.3105658832251547,-0.986811131707063,-0.4802190305826674,-0.11902398050697205,-1.019990170254268
-0.030399907367483277,0.5600075676967243,-0.6472232996375775,-0.26320088523376617,0.3105658832251547,-0.986811131707063,-0.4802190305826674,-0.11902398050697205,-1.019990170254268
-0.12586295455411547,0.01653563857665285,0.12556973832075569,0.060377359556420325,0.30741111768775214,-0.10115522007440515,0.22772737929700942,0.10418879564344419,0.13612444295156712
-0.15479948436612703,-0.36816941707539697,0.44722057287664374,-0.44419071706552776,0.8680333085940265,0.01903223321816452,0.2340542267827962,-0.07070670666198918,0.28046730864550784
-0.17448544931204668,-0.7680764664517407,0.8394530503446412,-0.9721665730577941,1.4686847706089976,0.20708072072175052,0.21673058123453226,-0.2601708700904883,0.4653698190280665
-0.1871459943251239,-1.007280024706142,1.104596093042173,-1.2891854070947035,1.8476276624713224,0.37668570230817,0.19057872417596217,-0.3582495883088551,0.6114206523702114
-0.21176026611217555,-1.2566153980530839,1.4083869990257847,-1.6197422560383572,2.2515954576164234,0.5911714233762139,0.15839269841282125,-0.4672107893033145,0.780574083123153
-0.23085972834982402,-1.492476955966926,1.7343199129209566,-1.9425771762627086,2.6565178552154483,0.8517541906228596,0.10897868847988589,-0.5677688482666793,0.978355077157539
-0.2610301122729583,-1.8041335427796874,2.364503828790999,-2.4331024821652543,3.3244340697667005,1.5127796757221657,-0.08230284186367812,-0.6736286098969029,1.3748360735556433
-0.2610301122729583,-1.8041335427796874,2.364503828790999,-2.4331024821652543,3.3244340697667005,1.5127796757221657,-0.08230284186367812,-0.6736286098969029,1.3748360735556433
-0.25420272960132156,-1.8359937517076133,2.614457971682311,-2.5551719822125776,3.505756035215867,1.8818983636350146,-0.22051608716351448,-0.6656270601732635,1.554434184404804
-0.25420272960132156,-1.8359937517076133,2.614457971682311,-2.5551719822125776,3.505756035215867,1.8818983636350146,-0.22051608716351448,-0.6656270601732635,1.554434184404804
-0.25420272960132156,-1.8359937517076133,2.614457971682311,-2.5551719822125776,3.505756035215867,1.8818983636350146,-0.22051608716351448,-0.6656270601732635,1.554434184404804
0.046332994279229,-0.6912398493157954,2.25348385825454,-1.9919981741971857,2.5373683312569257,2.9268285063140334,-1.3607983475757865,0.05808682008508744,1.3577067944521952
0.18448125240612126,-0.35526225494794933,1.8273703098485827,-1.8212997064278034,2.0761662959046623,2.7861338021158777,-1.6574562807293962,0.2279891367592453,1.0038735395002383
1.5538570603414463,0.21503114054680247,-1.190185669656381,-1.769882595685779,-0.5392180805547009,0.19053896108157212,-2.9765727374384037,-0.3765802606721553,-2.0105291716142206
2.0361407265680476,-0.0662626783739308,-1.7804237080753749,-1.9319329927337656,-1.1142008382367805,-0.31325924475684497,-2.8876605740198675,-1.104642754542259,-2.473475785061721
2.2154961789101333,-0.1737776482744078,-1.9510362895956181,-1.9840671940455505,-1.3290873877701965,-0.3532361220025981,-2.718732798453276,-1.4379027077338506,-2.489126092388952
-0.596184537728131,-0.7394935321200271,-0.2014081075719532,-1.6312141655855037,-0.5611863626919565,0.8022098814756253,-1.5461288967515718,-0.1426868140223411,-0.785794764744167
-0.7057402111663259,1.203587318294308,-0.9042537346530326,-1.794750661440597,-1.4729758514739102,2.6856036815367625,-1.4481324629035217,0.5274537597247002,0.8600370097681248
-0.7931454699063996,1.5179794763478265,-1.6120257269217166,-0.6442087611376013,0.2897729171056497,2.4184515656169427,-0.5748971384675577,1.265211864342337,0.7097681416416027
-0.7931454699063996,1.5179794763478265,-1.6120257269217166,-0.6442087611376013,0.2897729171056497,2.4184515656169427,-0.5748971384675577,1.265211864342337,0.7097681416416027
-0.7951298230328556,0.8544782860140943,-1.6869158359536074,-0.16279806539928368,2.3762894153960756,0.7731523670357034,0.18639070188078463,1.7134703419210626,-0.5227102406153024
-0.7951298230328556,0.8544782860140943,-1.6869158359536074,-0.16279806539928368,2.3762894153960756,0.7731523670357034,0.18639070188078463,1.7134703419210626,-0.5227102406153024
-0.6670046866141696,0.7454226023899823,-1.492921964367718,-0.719429409253539,1.975472449022577,0.1513952653856597,0.06985123465305593,1.2606472175551036,-0.7420885726196774
-0.5569190732265987,0.6989863809420593,-1.2602310660171168,-0.9348773071351286,1.4210306163286648,-0.022275990422071398,-0.009653813526790187,0.839949787109792,-0.6936945671907235
-0.5569190732265987,0.6989863809420593,-1.2602310660171168,-0.9348773071351286,1.4210306163286648,-0.022275990422071398,-0.009653813526790187,0.839949787109792,-0.6936945671907235
-0.5003835595915466,0.6849583698345271,-1.1075736982344688,-0.9173854020759216,1.139876454104368,-0.07065160007196045,-0.029787426346784218,0.6428418606798585,-0.6171148785528768
-0.3394810769754613,0.5231104794465654,-0.5775590835900958,-0.6564200593995991,0.495313638125114,-0.10364763025666525,-0.02117044766497478,0.23699628894133196,-0.32796889556980985
-0.3394810769754613,0.5231104794465654,-0.5775590835900958,-0.6564200593995991,0.495313638125114,-0.10364763025666525,-0.02117044766497478,0.23699628894133196,-0.32796889556980985
-0.29471094831598393,0.4523225281856766,-0.43877127561430285,-0.5164907531826661,0.3712449174596337,-0.10873555968924381,0.010328056966482951,0.15818673881063008,-0.2354117763595617
-0.29471094831598393,0.4523225281856766,-0.43877127561430285,-0.5164907531826661,0.3712449174596337,-0.10873555968924381,0.010328056966482951,0.15818673881063008,-0.2354117763595617
-0.0061535119309433835,0.13868607593790566,-0.046976423054967964,0.010923053088850004,0.06570750652406783,-0.1364467791907685,0.12950580156860828,0.015252794444860688,0.028297394032502025
0.14737060995356754,0.19410349615215822,-0.20106422272483782,-0.19167906137208074,-0.11460269696876238,-0.1844018776264887,0.000610341809592851,-0.14222965691150696,-0.08678884133426407
0.3835702252045774,0.6385362700565044,-0.40778749035945233,-0.7016793060902303,-0.2585765051811208,0.8027264782141807,0.16912675869232538,-0.41913373217028405,1.187154017713168
0.3835702252045774,0.6385362700565044,-0.40778749035945233,-0.7016793060902303,-0.2585765051811208,0.8027264782141807,0.16912675869232538,-0.41913373217028405,1.187154017713168
0.3835702252045774,0.6385362700565044,-0.40778749035945233,-0.7016793060902303,-0.2585765051811208,0.8027264782141807,0.16912675869232538,-0.41913373217028405,1.187154017713168
-0.6418997402884629,1.211649994712659,0.5827897408367999,-0.07169860622606451,-0.15212648965521477,0.3117451600210287,0.2609357009325024,0.2829018424538353,0.31359751362284677
-0.7982397285874486,1.2279702331481668,0.7374788875120337,0.12561210365815173,-0.14547954307246475,0.21843016634784082,0.26888412185586774,0.4212555828818435,0.245705917159452
-0.6153914807607953,0.905536757134205,1.3906803084134196,1.8701719925149893,0.2361256158344891,-0.7294412009957743,-1.684018956251902,0.5895469302221225,-0.6176447342526017
-0.6534998316114946,0.858630668144406,1.3625695578956456,1.7762171153044957,0.2729321152687968,-0.7387488693444383,-1.8393415733107896,0.6070222804222016,-0.6547513758212323
-0.8027285279368922,0.4549140100188645,1.39825461829396,1.1804362716938546,-0.20240817441335826,-0.6027297832013352,-1.3317704158143693,0.5158848696310858,-0.70084060611062
-0.38456585985706865,-0.24740763663025103,-0.5304058438069893,0.4613387580014893,-0.6332786083411898,-0.31086855410437264,-0.07447034464767656,-0.03679673361801474,0.32260002461355664
-0.39015650700171545,-0.3385925819702391,-0.4248898793695054,0.4017232043496757,-0.7291723143244229,-0.3330546988940756,-0.19634404364884725,0.005229859073431463,0.22708557217745715
0.06762284389230977,-1.0696770848431907,0.09686194816124627,-0.4630453236428214,-0.17133277476421147,-0.6542240052992885,-0.0580442112205386,0.4684277863967642,-0.51545038360448
-0.109265924087797,-0.7012114953724439,0.31541134713032115,-0.13253408361179195,0.5138192063610952,0.2904578936572175,-0.13648909514414154,0.572776125490426,-0.433333251629744
0.7609686896683729,-0.11300093505941594,0.23828949456252468,0.011638382314607815,1.2851633879035873,1.0459679705632547,-0.3565317957423748,0.1852936095615594,0.9088886877116278
0.9569012338765795,0.06608309610161142,-0.1889023333247223,-0.5073879234478927,0.833213070724516,-0.7640392892889019,0.35126707181931144,-0.008029023873111463,0.2928301819761433
0.8466637864346742,-0.04034426235898895,-0.25107104356067833,-0.3909305955143348,0.8717048725629091,-0.8070095933876982,0.3129481629050959,-0.07647005746368749,0.21135854415665367
0.48467892910042126,-0.011455018778961734,-0.33851273633745443,-0.27806282624961176,0.2051268645527322,0.2922983747361091,0.2793427667621759,-0.1838732492239176,0.3127801814224843
-0.6051547831365801,0.15595723073087137,-0.3897021778832017,-1.3120652721285055,0.009257611567893457,-0.12460695219621921,1.0340985547559136,-0.26560358257175326,0.5377239120212663
-0.7857141514736227,0.2990101231579863,-0.2908843575466815,-0.7209846093194938,0.18629389931430507,-0.5663913951458401,1.2587949107757996,-0.19305713886618553,0.40419970054175275
-0.1750819253856978,-0.1930681671868171,0.29980234017955965,0.783424016696225,0.4877411771555035,0.8046096837690171,0.7772854325179064,0.19288902982097372,0.8061822818867579
0.29468127692459983,0.5169784529896959,0.39459284693187563,0.8875659023104565,0.26997567179105103,-0.2448948629715842,-0.045694968307988366,-0.06849275508188038,0.03934106846068025
0.11361985839657869,0.1944951866508501,1.2393866416580541,0.13982013345508842,-0.4260042784468093,-0.4530793797296233,0.8171548499079381,0.8148927556691771,-1.123778207234484
-1.9403372972313515,0.1987258043251935,0.6089000873647328,0.7472465041880185,0.48800885571522234,-0.34170071242395067,0.9380585406280001,0.9414517607703713,0.6001756568233378
-1.1411002013130644,0.04312700020076589,0.8932078554299276,0.7166422362859155,1.272489910808205,-0.19300081667295652,1.3816211217589802,1.0115272918613802,0.6134648432172561
1.2038981070090407,-0.5156117042217625,-0.19760749693232008,0.26024280310094844,1.2065232052321024,1.0130014739005269,1.511593559543044,-0.26014980248933584,1.1288662604903856
-0.26017080834362244,0.013092381374042584,0.18944370412935804,0.14522825012770868,0.1486050689204678,-0.06630539202140648,0.1990340583237675,0.2686158767815179,-0.08680722773032479
-0.21091795569299182,0.0419869602971337,0.14436257152205212,0.15346988201167128,0.16416767190759182,-0.07231462314961183,0.2042117293634712,0.23250697632072384,-0.013952577817158062
-0.21091795569299182,0.0419869602971337,0.14436257152205212,0.15346988201167128,0.16416767190759182,-0.07231462314961183,0.2042117293634712,0.23250697632072384,-0.013952577817158062
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
-0.12370473543830572,0.10084188978145402,0.06806073346989476,0.17731202304521423,0.19095098185217105,-0.10900357046109815,0.22079003988030854,0.14696041041939106,0.11502555623384172
0.0200123957070234,0.17912560163866578,0.03773424704122442,-0.03495166069443394,0.16688251246781025,-0.07444825912099584,0.2136190446316402,0.07544819306640102,0.16380525988175046
0.43959079350789054,-0.3911309162741021,-0.8870932634507176,-0.02365493975212581,0.011552081664031438,-0.013178415431797721,-0.7630895897699974,0.10332027723296033,-0.8201186652311923
0.43959079350789054,-0.3911309162741021,-0.8870932634507176,-0.02365493975212581,0.011552081664031438,-0.013178415431797721,-0.7630895897699974,0.10332027723296033,-0.8201186652311923
-0.5228982596966888,-0.07580080516515184,0.6236973874596508,-0.43474498259800554,0.2617284082578195,-0.682596174001371,-0.2708248613686396,-0.48571058266984923,-0.5874317631799554
0.1265582351648345,-0.404263846313296,0.6331304553948529,0.9662071801410201,-0.07585911338433102,0.6225724546442368,-0.2250703560818983,-0.27675137852876025,0.45560853287292485
0.0027975039216576684,-0.7816746029340083,0.3397654432415147,0.2777744767275825,-0.14228278584022414,0.3995492455089794,-0.7035983627147677,0.33438449204505855,0.4892239970369577
0.08479917620456502,-0.20462885463470226,0.12296658171187626,-0.22280069744513414,-0.3818389881634253,0.334887249099927,-0.42021233184245904,0.5508577906381157,0.7434123512762424
-0.33566284595289475,-0.4124747519551743,0.08405733882580341,0.545975698049207,-1.276117652905428,2.0584614212160295,0.9976413935635229,-0.39812013464730317,2.015556281594724
-0.4315000295739766,-0.11149898144752818,0.15358666876337762,0.6238505016303242,-1.3313445883203212,1.7835949906618156,1.2049034071602078,-0.4777983942298314,2.0351912384176907
